subject_id,activity_code,timestamp,x,y,z,activity_name,label
1601,A,265190546061192,0.31483752,8.432977,-0.25977087,walking,0
1601,A,265190585647026,1.6831238,8.185776,-0.009576807,walking,0
1601,A,265190625553744,2.132635,8.790312,0.1448492,walking,0
1601,A,265190665757285,3.3051953,9.887454,0.6961141,walking,0
1601,A,265190705656714,3.7253778,9.703699,-0.6596026,walking,0
1601,A,265190745578953,1.0354922,10.679337,-1.2605472,walking,0
1601,A,265190785469421,-2.694674,13.808558,0.0664391,walking,0
1601,A,265190825495776,-1.316811,13.1477585,-0.45070848,walking,0
1601,A,265190864961245,5.0362034,13.037625,5.445612,walking,0
1601,A,265190905175463,3.3207579,11.657368,-3.6864722,walking,0
1601,A,265190945078693,10.278308,13.461998,-1.7046716,walking,0
1601,A,265190984834422,4.040814,11.07438,0.40880993,walking,0
1601,A,265191024905099,-1.584363,10.038888,-3.357868,walking,0
1601,A,265191064762651,3.107674,6.806117,-0.5189432,walking,0
1601,A,265191104648172,4.4639893,4.256891,-1.110311,walking,0
1601,A,265191144307285,2.5181017,2.598906,-1.1085154,walking,0
1601,A,265191184506402,2.2469583,1.9847932,-0.7062895,walking,0
1601,A,265191224427703,0.7110779,2.882619,2.7156234,walking,0
1601,A,265191264357547,0.25917232,14.777013,12.80479,walking,0
1601,A,265191304239005,2.292448,16.026787,9.062054,walking,0
1601,A,265191343820410,2.493561,1.1252748,5.073313,walking,0
1601,A,265191384027547,5.1702785,15.728109,-5.3564277,walking,0
1601,A,265191423961610,5.478532,6.169858,0.19692309,walking,0
1601,A,265191463839891,-1.0540473,0.7218518,-3.2561142,walking,0
1601,A,265191503780463,3.6876693,8.2037325,-3.457826,walking,0
1601,A,265191543658900,8.556278,16.13273,-2.520496,walking,0
1601,A,265191583244161,-1.733402,11.771092,-0.1340753,walking,0
1601,A,265191623452181,0.2088941,8.279149,0.7248446,walking,0
1601,A,265191663359786,0.7823054,6.8719573,0.6769605,walking,0
1601,A,265191703261922,1.3036429,9.285313,-0.25797522,walking,0
1601,A,265191743162963,2.0362685,8.622718,0.39085343,walking,0
1601,A,265191783102652,2.484583,8.933964,0.7266402,walking,0
1601,A,265191822645931,3.0783448,9.630676,-0.8403648,walking,0
1601,A,265191862865880,2.1493945,10.474632,-0.50158525,walking,0
1601,A,265191902781610,-0.0724246,14.599243,4.43885,walking,0
1601,A,265191942714057,-3.2130187,11.799823,-1.0360907,walking,0
1601,A,265191982606869,1.8100165,14.672865,2.4534583,walking,0
1601,A,265192022179839,4.027047,11.812991,-0.27473465,walking,0
1601,A,265192062432651,11.280281,13.30398,-3.752911,walking,0
1601,A,265192102320463,4.23235,11.501745,0.8098387,walking,0
1601,A,265192142210202,-0.7062895,9.18715,-1.9764135,walking,0
1601,A,265192182128692,0.108936176,7.8368206,1.2150574,walking,0
1601,A,265192222141348,4.938041,3.1729157,-1.1617863,walking,0
1601,A,265192261955045,2.4103625,2.0644004,-0.65182143,walking,0
1601,A,265192301511557,1.2114661,1.697489,-0.5650316,walking,0
1601,A,265192341739109,0.48003745,2.6312277,2.505532,walking,0
1601,A,265192381635411,-1.0115502,15.514427,14.801554,walking,0
1601,A,265192421603899,0.79487497,19.612701,9.315839,walking,0
1601,A,265192461433380,2.2427685,-0.49679685,3.9743748,walking,0
1601,A,265192501346660,7.9984293,10.913968,-10.344747,walking,0
1601,A,265192540927024,3.1477766,13.816938,-3.027468,walking,0
1601,A,265192581042651,1.0301052,3.470994,-4.0940847,walking,0
1601,A,265192621061713,4.1000705,8.109161,-5.442619,walking,0
1601,A,265192660919838,4.6124296,12.13561,-5.305551,walking,0
1601,A,265192700860307,-1.4586674,12.048222,7.832032,walking,0
1601,A,265192740618848,-0.87328506,8.512584,1.13964,walking,0
1601,A,265192780342390,0.108936176,8.807071,1.3670892,walking,0
1601,A,265192820574161,0.1448492,9.3343935,0.10115502,walking,0
1601,A,265192860471296,1.3066356,8.325238,0.60812724,walking,0
1601,A,265192900377547,2.4899697,9.431359,1.3634979,walking,0
1601,A,265192940399680,2.5115175,10.196306,-1.9829975,walking,0
1601,A,265192979882079,1.4221559,9.707291,-2.2200236,walking,0
1601,A,265193020132911,1.3359646,13.126809,2.4995465,walking,0
1601,A,265193059993640,-0.13227965,10.742783,1.0552444,walking,0
1601,A,265193099944213,0.6075287,13.869611,3.0753522,walking,0
1601,A,265193139538224,3.8762126,9.996989,1.1378443,walking,0
1601,A,265193179793119,4.211401,17.146673,-4.0779243,walking,0
1601,A,265193219598170,5.5431757,12.570157,4.0198646,walking,0
1601,A,265193259225671,-0.6823475,11.007941,-1.8177977,walking,0
1601,A,265193299404682,1.2515689,7.6847887,-1.4520833,walking,0
1601,A,265193339313275,5.227141,2.9125464,-0.30466217,walking,0
1601,A,265193379236401,2.0213048,3.05141,-0.6727707,walking,0
1601,A,265193418828068,2.4594438,2.593519,-0.7745243,walking,0
1601,A,265193459076816,1.6448165,2.6683378,1.1971009,walking,0
1601,A,265193498640620,-0.46567222,8.58022,8.403049,walking,0
1601,A,265193538756974,-4.687847,19.612701,14.695011,walking,0
1601,A,265193578753693,0.6679823,2.3068132,8.521563,walking,0
1601,A,265193618658692,-0.050876785,2.6210523,1.3802572,walking,0
1601,A,265193658591712,6.806117,19.612701,-4.8362875,walking,0
1601,A,265193698542337,5.389348,4.2969937,2.0123265,walking,0
1601,A,265193738156140,2.1888988,3.8486793,-5.805341,walking,0
1601,A,265193778279942,6.108207,6.8186865,-2.147599,walking,0
1601,A,265193818195723,5.1259856,11.294048,-4.38917,walking,0
1601,A,265193858092912,-3.867833,16.056114,2.553416,walking,0
1601,A,265193897979264,-1.7501614,7.5572977,3.3105824,walking,0
1601,A,265193937561556,0.22984336,8.073248,0.32561144,walking,0
1601,A,265193978003589,1.2731167,9.23264,-0.008978256,walking,0
1601,A,265194017768483,1.7076644,8.057686,0.45609543,walking,0
1601,A,265194057578691,2.5312698,9.276335,0.15442601,walking,0
1601,A,265194097481243,2.8078,11.269507,-0.4345476,walking,0
1601,A,265194137445410,1.4149733,10.809222,-1.5269021,walking,0
1601,A,265194176993223,0.4237737,13.414114,0.7380127,walking,0
1601,A,265194217310201,0.29568392,10.655395,0.6422446,walking,0
1601,A,265194256815359,1.4520833,13.560759,2.9191303,walking,0
1601,A,265194296758743,2.8568811,10.576386,-0.45310268,walking,0
1601,A,265194336605203,5.083489,17.30948,-2.6018987,walking,0
1601,A,265194376830513,6.1608796,12.166136,3.5224693,walking,0
1601,A,265194416723588,-1.4425066,10.015544,-3.7511156,walking,0
1601,A,265194456658587,1.2785037,5.5246205,-1.5095441,walking,0
1601,A,265194496540411,4.5525746,3.803788,-0.664391,walking,0
1601,A,265194536121504,2.7742813,3.7493198,-1.3204023,walking,0
1601,A,265194576035359,2.0817583,2.3780408,0.13227965,walking,0
1601,A,265194616243951,0.9068039,2.9418752,4.2024226,walking,0
1601,A,265194656146765,-1.8734628,15.946581,12.758102,walking,0
1601,A,265194696054472,-0.007182605,19.612701,10.75655,walking,0
1601,A,265194735988847,-0.095768064,-1.8285716,5.825093,walking,0
1601,A,265194775547129,2.7647045,13.245921,-6.573281,walking,0
1601,A,265194815477025,5.605425,14.030022,2.4510639,walking,0
1601,A,265194855654524,3.3883939,3.9270895,-5.9663506,walking,0
1601,A,265194895565619,5.5377884,7.685986,-4.177882,walking,0
1601,A,265194935504419,5.5180364,9.440337,-2.6569653,walking,0
1601,A,265194975401036,1.4598645,12.279262,-5.0362034,walking,0
1601,A,265195014977859,-1.8938135,10.392033,2.082357,walking,0
1601,A,265195055180410,-1.2683283,7.6931686,2.6036944,walking,0
1601,A,265195095105305,1.685518,8.307879,-0.9744401,walking,0
1601,A,265195135035878,1.9752164,9.102157,0.15861586,walking,0
1601,A,265195174893898,2.256535,10.228628,0.27712885,walking,0
1601,A,265195214523379,2.284667,10.55005,0.5758055,walking,0
1601,A,265195254393586,1.5981296,10.063428,-1.5981296,walking,0
1601,A,265195294643224,1.3826514,12.404359,1.9991584,walking,0
1601,A,265195334527442,-1.2611457,11.09473,0.58538234,walking,0
1601,A,265195374425513,1.1474211,12.748526,1.3323733,walking,0
1601,A,265195414333796,2.6803088,11.370663,-0.55006784,walking,0
1601,A,265195453955201,4.759074,18.306665,-2.4366987,walking,0
1601,A,265195494120253,8.522161,11.824364,0.533907,walking,0
1601,A,265195534041659,1.186327,9.233837,-0.8984242,walking,0
1601,A,265195573938325,0.83497787,6.4302273,0.39384618,walking,0
1601,A,265195613853430,3.9240966,2.3600843,-1.2216414,walking,0
1601,A,265195653828169,1.8902222,2.4438813,-0.56203884,walking,0
1601,A,265195693347232,1.8710686,2.1751323,-0.8948329,walking,0
1601,A,265195733554003,0.7428011,2.6791117,4.2060137,walking,0
1601,A,265195773469004,-1.8608932,16.83483,15.178041,walking,0
1601,A,265195813362284,0.3812766,17.059286,9.707291,walking,0
1601,A,265195853304316,1.34195,-0.16819267,5.341464,walking,0
1601,A,265195892987857,6.7965403,19.610907,-8.085219,walking,0
1601,A,265195932759106,3.6697125,5.6227827,-3.0334535,walking,0
1601,A,265195972988796,1.0821792,2.360683,-4.3873744,walking,0
1601,A,265196012927857,6.7725983,9.45171,-5.2486887,walking,0
1601,A,265196052779732,7.6285253,11.918336,-2.9747956,walking,0
1601,A,265196092581816,0.66858083,11.498753,-0.4842273,walking,0
1601,A,265196132264680,-2.2337902,9.100959,0.39504328,walking,0
1601,A,265196172486244,-1.5149311,8.578424,2.010531,walking,0
1601,A,265196212419263,1.2808979,8.112753,0.15083471,walking,0
1601,A,265196252308429,1.6406267,9.381081,0.051475335,walking,0
1601,A,265196292253794,2.48159,9.154829,1.5640123,walking,0
1601,A,265196332115148,2.5360582,9.511565,-0.9020155,walking,0
1601,A,265196371737857,0.39085343,12.061988,1.0708067,walking,0
1601,A,265196411911502,-2.4851813,13.141773,-0.58897364,walking,0
1601,A,265196451521347,1.1282675,13.557766,-0.2669535,walking,0
1601,A,265196491730671,5.253477,12.521675,5.1547165,walking,0
1601,A,265196531636555,4.8045645,13.443442,-4.6962266,walking,0
1601,A,265196571581348,9.998186,13.331513,2.4797945,walking,0
1601,A,265196611451191,2.938284,9.687539,1.0564415,walking,0
1601,A,265196651020357,-2.9257145,9.958682,-4.9218802,walking,0
1601,A,265196690925462,3.8564603,5.993884,0.521936,walking,0
1601,A,265196731181920,3.5553896,3.1890767,-0.74998367,walking,0
1601,A,265196771048951,2.4331074,2.6713305,-0.6745663,walking,0
1601,A,265196810963429,1.9381063,2.586935,-0.07062895,walking,0
1601,A,265196850654315,0.18914193,2.870648,3.9223008,walking,0
1601,A,265196890451398,-2.343325,17.979856,17.186777,walking,0
1601,A,265196930671452,4.747103,17.407043,12.339716,walking,0
1601,A,265196970588586,3.353678,1.7202339,2.327164,walking,0
1601,A,265197010296034,5.1864395,17.426796,0.7673417,walking,0
1601,A,265197050084837,0.5746084,-2.0272903,1.3916297,walking,0
1601,A,265197089990409,4.781221,9.619304,-4.23654,walking,0
1601,A,265197129997127,7.9433627,12.525267,-4.1826706,walking,0
1601,A,265197170078065,-2.1218612,13.223176,4.830302,walking,0
1601,A,265197210022648,-0.7218518,9.895834,0.53091425,walking,0
1601,A,265197249946242,0.4309563,7.3124905,0.6889315,walking,0
1601,A,265197289526398,0.641646,8.72088,0.7236475,walking,0
1601,A,265197329427805,0.93732995,8.598776,0.86490536,walking,0
1601,A,265197369620357,1.903989,8.3150625,0.81642276,walking,0
1601,A,265197409545826,2.7401638,9.150041,0.97025025,walking,0
1601,A,265197449448743,1.839944,11.029489,-1.2755109,walking,0
1601,A,265197489327544,1.0540473,10.670359,-0.17417817,walking,0
1601,A,265197528910409,-2.4875755,14.541184,1.1061212,walking,0
1601,A,265197568822232,1.899799,11.672332,-0.12988544,walking,0
1601,A,265197609055357,3.626617,12.011111,5.2618566,walking,0
1601,A,265197648680304,2.735974,10.660183,-1.417966,walking,0
1601,A,265197688853117,9.036914,16.651672,-2.4061728,walking,0
1601,A,265197728731502,3.4512417,11.274895,2.5623944,walking,0
1601,A,265197768752753,-2.6683378,10.834361,-4.741118,walking,0
1601,A,265197808555461,3.6619315,6.2488666,-1.1168951,walking,0
1601,A,265197848259524,4.187459,3.809175,-0.93732995,walking,0
1601,A,265197888104421,2.2110453,3.2573113,-0.7679402,walking,0
1601,A,265197928298949,2.1170728,2.5647886,-0.4770447,walking,0
1601,A,265197968192232,1.1420342,2.4450784,2.8790276,walking,0
1601,A,265198008111711,-0.015562311,13.536817,10.507553,walking,0
1601,A,265198047990825,-0.50517654,19.612701,10.465654,walking,0
1601,A,265198087585097,0.6242881,-0.6452374,5.8119245,walking,0
1601,A,265198127492075,0.9792285,6.70975,0.3728969,walking,0
1601,A,265198167862128,8.30369,19.612701,2.8646624,walking,0
1601,A,265198207600617,3.5715504,3.3255463,-2.9724014,walking,0
1601,A,265198247494471,2.1086931,4.9158945,-3.8851907,walking,0
1601,A,265198287414419,5.0374002,9.0842,-4.697424,walking,0
1601,A,265198327045929,3.0220811,11.943475,-3.7666779,walking,0
1601,A,265198366938742,0.9923966,10.29387,1.6436194,walking,0
1601,A,265198406824784,-0.97623575,8.120534,2.678513,walking,0
1601,A,265198446775513,0.7428011,8.852561,0.44711718,walking,0
1601,A,265198486922647,0.374094,8.637681,0.23403321,walking,0
1601,A,265198526826920,1.7393875,8.45213,0.8655039,walking,0
1601,A,265198566732231,2.0632033,9.715671,0.11312603,walking,0
1601,A,265198606639314,2.3505075,9.930551,-1.2623428,walking,0
1601,A,265198646223950,2.0775685,11.163564,-0.045489833,walking,0
1601,A,265198686140669,0.14185645,12.454039,1.8794483,walking,0
1601,A,265198726332335,1.3323733,13.047202,2.1057005,walking,0
1601,A,265198766239472,1.210269,13.918093,4.8943467,walking,0
1601,A,265198806151032,1.3359646,9.660006,-3.1693244,walking,0
1601,A,265198846090200,7.7344685,17.3011,-1.1145009,walking,0
1601,A,265198885638482,0.7613561,14.158112,-0.23523031,walking,0
1601,A,265198925856658,2.629432,9.547478,-1.353921,walking,0
1601,A,265198965849211,4.417302,4.362834,-0.641646,walking,0
1601,A,265199005713794,2.2379801,3.5452142,-0.39624038,walking,0
1601,A,265199045613481,1.5125369,2.7850552,-1.2545617,walking,0
1601,A,265199085486242,1.9255368,1.1061212,0.029927522,walking,0
1601,A,265199125073326,0.43993455,3.513491,4.446631,walking,0
1601,A,265199165275668,0.5650316,19.612701,19.612701,walking,0
1601,A,265199205210304,6.2674217,13.033436,9.746197,walking,0
1601,A,265199245133169,-1.2240356,-7.311892,0.760159,walking,0
1601,A,265199285081554,8.183381,11.376648,-2.2517467,walking,0
1601,A,265199324945616,6.2464724,14.717756,-5.000889,walking,0
1601,A,265199364814211,-0.52373165,2.7497406,-2.7443538,walking,0
1601,A,265199404389834,2.634819,6.613384,-2.3834279,walking,0
1601,A,265199444600617,6.081871,15.5258,-2.9005754,walking,0
1601,A,265199484533532,0.88765025,8.91481,-0.11731588,walking,0
1601,A,265199524819159,1.0666169,8.50181,0.26994625,walking,0
1601,A,265199564400460,0.931943,8.635287,2.521693,walking,0
1601,A,265199604322283,0.6727707,9.257181,0.04070143,walking,0
1601,A,265199644186553,1.174356,8.240244,0.37229836,walking,0
1601,A,265199683733741,1.905186,8.889671,0.24660277,walking,0
1601,A,265199723915668,3.1226375,9.831789,0.9516952,walking,0
1601,A,265199763839419,2.7407625,11.513716,-2.3834279,walking,0
1601,A,265199803788377,2.3852234,12.931682,2.8042088,walking,0
1601,A,265199843663064,-0.7182605,13.8642235,0.1448492,walking,0
1601,A,265199883241866,-0.8619126,16.685791,7.0545154,walking,0
1601,A,265199923141866,2.327164,10.178948,-4.72376,walking,0
1601,A,265199963361190,7.105392,12.874221,-4.6920366,walking,0
1601,A,265200003351555,2.6342204,14.126389,-0.008379706,walking,0
1601,A,265200043337595,2.9233203,10.2417965,0.7954735,walking,0
1601,A,265200082814418,3.7954082,3.256713,-1.5885528,walking,0
1601,A,265200122709730,-0.16460137,5.886145,4.2024226,walking,0
1601,A,265200162884888,1.0199299,5.9292407,2.171541,walking,0
1601,A,265200202498324,2.4756045,0.5081693,-0.08619126,walking,0
1601,A,265200242710303,0.48482585,1.9183542,3.822343,walking,0
1601,A,265200282633742,1.2677298,16.22311,15.420455,walking,0
1601,A,265200322277022,10.623672,17.557878,11.327567,walking,0
1601,A,265200362385668,-2.2056582,-5.09546,0.99658644,walking,0
1601,A,265200402318533,4.634576,3.2261868,-2.8640637,walking,0
1601,A,265200442239626,11.106702,19.612701,7.6003933,walking,0
1601,A,265200482151710,-1.1186907,1.846528,-4.932654,walking,0
1601,A,265200521724522,0.12868834,6.355408,-2.5605986,walking,0
1601,A,265200561641553,7.4471645,16.342222,-5.4402246,walking,0
1601,A,265200601839158,0.908001,7.6728177,11.166556,walking,0
1601,A,265200641730095,-0.076614454,8.92738,-1.7824832,walking,0
1601,A,265200681646345,0.88046765,9.211093,0.8242039,walking,0
1601,A,265200721579210,0.7290344,9.027337,0.5793968,walking,0
1601,A,265200761121188,1.5634137,8.240244,-0.89303726,walking,0
1601,A,265200801035356,2.2972364,9.458294,0.34476504,walking,0
1601,A,265200841254939,3.4584243,11.268311,1.822586,walking,0
1601,A,265200881184939,2.2888567,10.779893,-2.1637597,walking,0
1601,A,265200921058117,1.3892355,12.66413,5.1379566,walking,0
1601,A,265200960960251,-1.4107834,12.00333,0.6302736,walking,0
1601,A,265201000568482,-0.46627077,14.707581,5.361216,walking,0
1601,A,265201040814886,2.0087352,13.790003,-5.3235073,walking,0
1601,A,265201080372959,11.92492,15.172655,-4.7961845,walking,0
1601,A,265201120589417,4.369418,12.084733,2.508525,walking,0
1601,A,265201160482125,-3.7672763,9.90601,-3.1004913,walking,0
1601,A,265201200061396,3.3028011,2.5647886,-0.09756372,walking,0
1601,A,265201240321813,2.5881321,1.965041,-0.2825158,walking,0
1601,A,265201279876448,1.4742297,1.1893197,-0.5243302,walking,0
1601,A,265201320140563,1.5370775,0.39504328,-0.2621651,walking,0
1601,A,265201360108532,-0.12330139,6.976105,7.813477,walking,0
1601,A,265201399587542,-2.2415714,19.612701,19.612701,walking,0
1601,A,265201439532388,1.0432734,2.0177135,7.36217,walking,0
1601,A,265201479741710,3.7906199,4.665102,0.3286042,walking,0
1601,A,265201519650565,6.4164605,19.612701,3.8474822,walking,0
1601,A,265201559538376,0.18794483,1.0576386,-4.292804,walking,0
1601,A,265201599275252,3.3488896,7.241862,-3.9294837,walking,0
1601,A,265201639010252,8.387487,10.897209,-3.478775,walking,0
1601,A,265201678929262,0.7757214,13.057378,3.2956185,walking,0
1601,A,265201719134158,-0.8403648,10.121488,-0.545878,walking,0
1601,A,265201759031710,-0.92296475,7.844003,2.3870192,walking,0
1601,A,265201798945825,0.24839842,8.763377,0.12868834,walking,0
1601,A,265201838878844,1.2611457,8.929175,1.2479776,walking,0
1601,A,265201878421345,1.4371196,8.221688,0.095169514,walking,0
1601,A,265201918337856,2.7503393,9.223662,0.8846575,walking,0
1601,A,265201958558325,3.1741128,10.69011,-1.4155718,walking,0
1601,A,265201998531605,1.5251064,10.937312,-1.5227122,walking,0
1601,A,265202038414730,-1.2605472,13.997102,1.7058687,walking,0
1601,A,265202078284782,-1.0450691,10.836157,1.6077064,walking,0
1601,A,265202117858792,1.5783775,13.629592,2.6198552,walking,0
1601,A,265202157774626,2.731784,11.444284,-1.8836381,walking,0
1601,A,265202197995251,9.824008,16.33085,-0.30466217,walking,0
1601,A,265202237903324,3.8989575,11.953052,2.4091654,walking,0
1601,A,265202277790979,-2.6605566,10.2974615,-4.659715,walking,0
1601,A,265202317734313,3.2585084,5.3282957,-0.36152446,walking,0
1601,A,265202357595719,3.7588966,3.027468,-0.7404069,walking,0
1601,A,265202397186605,2.2343888,2.7605145,-1.0803835,walking,0
1601,A,265202437403688,2.03567,2.315193,-0.45310268,walking,0
1601,A,265202477322126,0.6853402,2.823961,3.4476504,walking,0
1601,A,265202517217386,-1.359308,14.645331,12.859856,walking,0
1601,A,265202557127334,1.6873137,19.612701,10.395025,walking,0
1601,A,265202596714730,2.460641,0.2896984,6.145317,walking,0
1601,A,265202636614677,4.0617633,13.731345,-5.741296,walking,0
1601,A,265202676822645,5.3318872,12.395381,1.252766,walking,0
1601,A,265202716724679,0.41060558,2.633622,-4.392163,walking,0
1601,A,265202756642645,3.9121256,7.3723454,-3.3315318,walking,0
1601,A,265202796620772,7.1526775,11.815984,-4.12102,walking,0
1601,A,265202836257959,-1.7034745,13.096882,9.320627,walking,0
1601,A,265202876087802,-0.87208796,9.108142,-1.0426749,walking,0
1601,A,265202915984782,-0.020949265,7.465719,2.332551,walking,0
1601,A,265202956109729,0.35314476,9.424176,0.2669535,walking,0
1601,A,265202996108689,1.5197195,8.567052,1.3988123,walking,0
1601,A,265203035731449,1.9339164,8.098986,0.42676646,walking,0
1601,A,265203075880720,3.2142158,9.788095,-1.3329718,walking,0
1601,A,265203115843480,3.007716,10.836157,-1.3652935,walking,0
1601,A,265203155358010,2.0991163,11.127651,1.5927427,walking,0
1601,A,265203195670251,-1.7304093,12.83352,0.7098808,walking,0
1601,A,265203235473949,-0.08738836,14.698603,2.337938,walking,0
1601,A,265203275368167,2.5863364,12.17272,2.6916811,walking,0
1601,A,265203315024104,2.2930467,12.852075,-3.1028855,walking,0
1601,A,265203355235043,9.597756,16.046537,5.8119245,walking,0
1601,A,265203395094366,0.5291186,12.894572,-2.8628666,walking,0
1601,A,265203434687438,2.4762032,5.2798133,-1.5933412,walking,0
1601,A,265203474637542,3.945046,3.0334535,-1.4083891,walking,0
1601,A,265203514788740,2.417545,3.9624038,-0.85473,walking,0
1601,A,265203554691500,1.9800048,2.7754784,-1.0384849,walking,0
1601,A,265203594300458,1.4574703,0.5835867,0.99658644,walking,0
1601,A,265203634504313,-0.24181437,5.367202,8.69993,walking,0
1601,A,265203674468272,2.8323407,19.612701,19.612701,walking,0
1601,A,265203714012854,7.04015,9.0794115,6.3338604,walking,0
1601,A,265203753937542,0.1352724,-4.0078936,4.2401314,walking,0
1601,A,265203794130147,5.1822495,19.612701,0.7691373,walking,0
1601,A,265203834071813,1.8549078,3.879804,-4.5238442,walking,0
1601,A,265203874074156,0.736217,4.859032,-2.4408886,walking,0
1601,A,265203913852178,3.539827,12.151771,-4.2197804,walking,0
1601,A,265203953435354,0.8834604,12.212224,10.131064,walking,0
1601,A,265203993671866,1.2318168,9.815628,-1.7567455,walking,0
1601,A,265204033618740,0.7074866,7.5405383,0.6536171,walking,0
1601,A,265204073479521,0.24839842,8.67958,1.822586,walking,0
1601,A,265204113366083,0.85473,9.078215,0.08738836,walking,0
1601,A,265204152955771,1.9369092,8.095394,0.35673606,walking,0
1601,A,265204193159573,2.5169046,9.054871,0.78050977,walking,0
1601,A,265204233102751,3.1824925,10.566211,-0.7278373,walking,0
1601,A,265204272984833,1.882441,10.4728365,-1.9327193,walking,0
1601,A,265204312625875,0.39863458,13.142372,1.5352819,walking,0
1601,A,265204352791761,-2.1930888,12.331934,1.4239515,walking,0
1601,A,265204392726969,-0.039504327,14.84405,2.3463178,walking,0
1601,A,265204432587230,2.4366987,10.863091,0.22565351,walking,0
1601,A,265204472176863,4.845266,14.0234375,-4.3580456,walking,0
1601,A,265204512420824,7.291541,13.184869,5.81372,walking,0
1601,A,265204552341448,0.1945289,11.118672,-2.8933928,walking,0
1601,A,265204592235927,1.4802152,6.7606273,0.44532153,walking,0
1601,A,265204632134207,3.7720647,2.9867666,-0.20290859,walking,0
1601,A,265204671701031,1.6717514,3.0484173,-0.9564836,walking,0
1601,A,265204711612229,1.9859903,1.8537107,-0.66020113,walking,0
1601,A,265204751828479,0.9864111,1.9273324,2.2218192,walking,0
1601,A,265204791716188,-0.1945289,12.6354,11.800422,walking,0
1601,A,265204831636812,2.5677812,19.612701,13.920487,walking,0
1601,A,265204871538166,1.3946224,-0.6171055,5.4402246,walking,0
1601,A,265204911118635,3.2231941,9.679159,-1.287482,walking,0
1601,A,265204951343063,6.9808936,15.804724,4.283227,walking,0
1601,A,265204991282855,1.3120226,3.389591,-5.2726307,walking,0
1601,A,265205031181188,3.9785647,7.445369,-3.259107,walking,0
1601,A,265205071066031,6.803723,12.172121,-3.2040405,walking,0
1601,A,265205110941031,-1.0654198,13.168109,3.9270895,walking,0
1601,A,265205150545717,-1.3521254,8.474277,0.26276365,walking,0
1601,A,265205190492229,0.026934769,6.7761893,1.4401124,walking,0
1601,A,265205230702751,0.86490536,8.969278,0.47764325,walking,0
1601,A,265205270624730,1.590947,8.903438,0.9283517,walking,0
1601,A,265205310488844,2.078167,8.508394,1.2270284,walking,0
1601,A,265205350534259,2.5504234,10.230424,-0.65062433,walking,0
1601,A,265205389974625,1.3754689,10.542868,-2.331354,walking,0
1601,A,265205429942543,0.8972271,13.524845,0.350152,walking,0
1601,A,265205470130823,-0.6931214,11.617265,0.9343372,walking,0
1601,A,265205510030562,1.1079168,14.848839,3.3626564,walking,0
1601,A,265205549737698,3.0998926,10.348338,0.065242,walking,0
1601,A,265205589831551,6.542156,14.670471,-3.9348705,walking,0
1601,A,265205629851499,6.26383,13.718177,2.7210102,walking,0
1601,A,265205669412855,-0.4333505,10.669162,-3.5458126,walking,0
1601,A,265205709206864,1.110311,5.868787,0.5189432,walking,0
1601,A,265205749174104,3.5942953,2.5683799,-0.7230489,walking,0
1601,A,265205789348896,1.7657237,2.9053638,-0.43394905,walking,0
1601,A,265205829216968,2.2840683,1.7106571,-0.712275,walking,0
1601,A,265205869143739,0.86251116,1.6472107,2.1200657,walking,0
1601,A,265205909046708,-1.8100165,10.856507,12.185289,walking,0
1601,A,265205948619209,-0.16938977,19.612701,12.16434,walking,0
1601,A,265205988893167,1.7375919,0.2873042,5.856816,walking,0
1601,A,265206028344104,5.2726307,5.879561,-8.025364,walking,0
1601,A,265206068263271,6.6624646,19.612701,10.758944,walking,0
1601,A,265206108386240,1.204882,3.3632548,-4.6255975,walking,0
1601,A,265206148276396,2.5504234,6.4607534,-3.2986114,walking,0
1601,A,265206188190823,5.3163247,10.043077,-4.7279496,walking,0
1601,A,265206228390250,2.2691047,12.186486,-3.2986114,walking,0
1601,A,265206268182541,-0.6039374,9.229648,0.9792285,walking,0
1601,A,265206308208687,-0.9792285,8.514978,3.1226375,walking,0
1601,A,265206347716551,1.0127473,8.780735,-0.7493851,walking,0
1601,A,265206387852436,2.1308396,7.8930845,0.6560113,walking,0
1601,A,265206427474728,2.396596,9.499594,0.7098808,walking,0
1601,A,265206467392228,3.0226796,10.098145,1.1025299,walking,0
1601,A,265206507473531,0.6955156,10.502765,-2.7252002,walking,0
1601,A,265206547197437,-0.31783026,14.294581,2.9460652,walking,0
1601,A,265206587072177,-0.36631286,10.377667,-0.9923966,walking,0
1601,A,265206627306395,2.3475149,12.993931,2.0853498,walking,0
1601,A,265206667218062,3.2615013,12.836513,-0.5674258,walking,0
1601,A,265206707121915,11.492168,15.956756,-0.8912416,walking,0
1601,A,265206746707072,3.8534677,10.742783,2.5839422,walking,0
1601,A,265206786826656,-3.4793737,9.539098,-6.244078,walking,0
1601,A,265206826516811,2.1888988,5.285799,0.08080431,walking,0
1601,A,265206866710770,4.611831,3.164536,-1.0546459,walking,0
1601,A,265206906646916,2.5809495,3.5003228,-0.9163807,walking,0
1601,A,265206946650769,1.8064252,3.0304608,0.047285482,walking,0
1601,A,265206986131499,0.7344214,2.1003134,3.5966895,walking,0
1601,A,265207026211083,-1.4227544,14.727333,12.287642,walking,0
1601,A,265207066227749,0.94331545,19.612701,10.543466,walking,0
1601,A,265207106191395,0.9379285,-3.1376014,3.5416229,walking,0
1601,A,265207146058582,4.2904096,14.949395,-8.224083,walking,0
1601,A,265207185974831,5.8562174,11.860875,0.38606504,walking,0
